source,concept,description
TQuAD Dataset,Câbir bin Hayyan saray alimi olarak kime hizmet etmiştir?,Abbâsî halifesi Harun Reşid'e
TQuAD Dataset,Câbir bin Hayyan günümüze kaç tane eser bırakmıştır?,400'ü aşan eser
TQuAD Dataset,Câbir bin Hayyan'ın yaklaşık kaç eseri günümüze ulaşmıştır?,20
TQuAD Dataset,Câbir bin Hayyan Kimya dışında  hangi alanlarda eser vermiştir?,"Eczacılık, Metalürji, Astroloji, Felsefe, Fizik ve Müzik"
TQuAD Dataset,Câbir bin Hayyan icat ettiği düşünülen şey nedir?,Kral suyu
TQuAD Dataset,Câbir bin Hayyan hangi asitleri keşfettiği düşünülmektedir?," Sitrik asit, Asetik asit, Tartarik asit"
TQuAD Dataset,Câbir bin Hayyan'ın eserlerinden olan Kitab al-Kimya ne zaman Latince'ye çevirilmiştir?,12. yüzyılda
TQuAD Dataset,Câbir bin Hayyan'ın hangi eseri Latince'ye çevrilmiştir?,Kitab al-Kimya
TQuAD Dataset,Câbir bin Hayyan'ın hangi eseri Simya ve Kimya sözcüklerinin kökenini oluşturmuştur?,Kitab al-Kimya
TQuAD Dataset,Engin Umut Akkaya'nın doğum yeri neresidir?,İstanbul
TQuAD Dataset,Engin Umut Akkaya nerede doğmuştur?,İstanbul'da
TQuAD Dataset,Engin Umut Akkaya hangi yılda doğmuştur?,1961
TQuAD Dataset,Engin Umut Akkaya'nın hangi liseye gitmiştir?,Kadıköy Anadolu Lisesi
TQuAD Dataset,Engin Umut Akkaya lise öğrenimini hangi yılda tamamlamıştır?,1980 
TQuAD Dataset,Engin Umut Akkaya'nın lisans diplomasını aldığı bölüm nedir?,Kimya bölümü
TQuAD Dataset,Engin Umut Akkaya hangi üniversiteden diploma almıştır?,Orta Doğu Teknik Üniversitesi
TQuAD Dataset,Engin Umut Akkaya yüksek lisansını nerede tamamlamıştır?,Ohio State Üniversitesi
TQuAD Dataset,Engin Umut Akkaya doktorasını nerede tamamlamıştır?,Ohio State Üniversitesi
TQuAD Dataset,Engin Umut Akkaya nerede doçent olmuştur?,Bilkent Üniversitesi
TQuAD Dataset,Engin Umut Akkaya hangi üniversitede profesör olmuştur?,Bilkent Üniversitesi
TQuAD Dataset,Engin Umut Akkaya hangi yılda TÜBİTAK bilim ödülü almıştır?,2009
TQuAD Dataset,Engin Umut Akkaya'nın asli üye olduğu yer neresidir?,TÜBA
TQuAD Dataset,"Engin Umut Akkaya, hangi alana yönelik çalışmalarıyla tanınır?",Kanser araştırmalarına
TQuAD Dataset,Engin Umut Akkaya  şuan hangi üniversitede öğretim üyeliği yapmaktadır?,Bilkent Üniversitesi
TQuAD Dataset,Evliya Çelebi hangi toprakları gezmiştir?,Osmanlı topraklarını
TQuAD Dataset,Evliya Çelebi'nin gezilerini topladığı eserin adı nedir??,Seyahatnâme 
TQuAD Dataset,Evliya Çelebi'nin ailesi nerelidir?,Kütahyalı
TQuAD Dataset,Evliya Çelebi'nin ailesinin fetihten sonra yerleştiği yer neresidir?,İstanbul
TQuAD Dataset,Evliya Çelebi'nin dedesinin adı nedir?,Kara Ahmet Bey
TQuAD Dataset,Eski ismi Sağrıcılar Camii olan caminin adı nedir?,Yavuz Sinan Camii
TQuAD Dataset,"Yavuz Özbek, fetih ganimetini neler yaptırmıştır?","Unkapanı'nda yüz dükkân, bir cami ile beraber bir ev "
TQuAD Dataset,"Evliya Çelebi'nin dedesi, hangi ilde medfundur?",Kütahya'daki evlerinin önündeki türbede
TQuAD Dataset,Evliya Çelebi'nin annesinin etnik kökeni nedir?,Abhaz
TQuAD Dataset,Evliya Çelebi'nin baba adı nedir?,Derviş Mehmed Zıllî
TQuAD Dataset,"Evliya Çelebi'nin babası, hangi padişahların yanında bulunmuştur?",I. Süleyman'dan I. Ahmed’e kadarki padişahların
TQuAD Dataset,Evliya Çelebi kimin himayesinde bulunmuştur?,Melek Ahmed Paşa
TQuAD Dataset,Evliya Çelebi'nın amca adı nedir?,Firâki Abdurrahmân Çelebi
TQuAD Dataset,Evliya Çelebi babası hangi mezarlığa gömülmüştür?,Meyyit Mezarlığı
TQuAD Dataset,Evliya Çelebi annesi hangi mezarlığa gömülmüştür?,Meyyit Mezarlığı
TQuAD Dataset,Evliya Çelebi'nin büyük annesinin gömüldüğü mezarlığın adı nedir?,Meyyit Mezarlığı
TQuAD Dataset,Hangi yıl Evliya Çelebi yılı ilan edilmiştir?,2011 
TQuAD Dataset,"2011 yılı, kim tarafından Evliya Çelebi yılı ilan edilmiştir?",Unesco
TQuAD Dataset,Evliya Çelebi'nin 400. doğum yılı hangi senedir?,2011
TQuAD Dataset,Evliya Çelebi'nin doğum yeri neresidir?,İstanbul
TQuAD Dataset,Evliya Çelebi nerede doğmuştur?,İstanbul
TQuAD Dataset,Evliya Çelebi'nin hicri doğum yılı nedir?,10 Muharrem 1020
TQuAD Dataset,Evliya Çelebi miladi doğum tarihi nedir?,25 Mart 1611
TQuAD Dataset,"Evliya Çelebi, mahalle mektebinden sonra hangi medreseye girmiştir?",Şeyhülislam Hamit Efendi Medresesi
TQuAD Dataset,"Evliya Çelebi, Şeyhülislam Hamit Efendi Medresesi'nden sonra devam ettiği okul neresidir?",Enderun
TQuAD Dataset,"Evliya Çelebi, Endurunda kimden musiki eğitimi almıştır?",Musâhip Derviş Ömer Ağa
TQuAD Dataset,"Evliya Çelebi, okul eğitimi dışında hangi dersleri almıştır?","Kur'an, Arapça, güzel yazı, musiki, beden eğitimi ve yabancı dil dersleri"
TQuAD Dataset,Evliya Çelebi kim tarafından saraya dahil edilmiştir?,IV. Murad
TQuAD Dataset,"Evliya Çelebi, IV. Murad tarafından ne zaman saraya alınmasına karar verilmiştir?",Ayasofya Camii'nde mukabele okuduğu sırada
TQuAD Dataset,"Evliya Çelebi, kaç yaşında iken IV.Murad tarafından saraya alınmıştır?",25
TQuAD Dataset,Evliya Çelebi'nin saraya alınmasına yardımcı olan kişiler kimdir?,"Melek Ahmed Paşa, Ruznâmeci İbrahim Efendi ve Hattat Hasan Paşa"
TQuAD Dataset,Evliya Çelebi 'nin seyahatlerini kimlerle yapmıştır?,"Melek Ahmed Paşa, Defterdarzâde Mehmed Paşa, Köse Ali Paşa, Köprülü Mehmed Paşa, Kırımı Hanı"
TQuAD Dataset,Evliya Çelebi'nin ölüm yılı nedir?,1682
TQuAD Dataset,Evliya Çelebi hangi tarihte vefat etmiştir?,1682
TQuAD Dataset,Evliya Çelebi 'nin kabri hangi mezarlıktadır?,Meyyit Mezarlığı
TQuAD Dataset,Evliya Çelebi nasıl bir seyyahtır?,"Girgin olup nerede kelâm edeceğini bilen, hoş sohbet, aynı zamanda cesur"
TQuAD Dataset,"Evliya Çelebi, seyahatlerine başlamasına sebep olan rüyayı miladi olarak hangi tarihte görmüştür?",19 Ağustos 1630
TQuAD Dataset,Evliya Çelebi seyahatlerine başlamasına sebep olan rüyayı hicri olarak hangi tarihte görmüştür?,1040 yılının Muharrem ayı
TQuAD Dataset,Evliya Çelebi seyahatlerine başlamasına sebep olan rüyayı ne gecesinde görmüştür?,Aşure Gecesi
TQuAD Dataset,"Evliya Çelebi, gördüğü rüyada hangi ilde geçmektedir?",İstanbul
TQuAD Dataset,"Evliya Çelebi , gördüğü rüyada hangi camidedir?",Ahi Çelebi Camii
TQuAD Dataset,Evliya Çelebi'nin rüyasında hangi peygamber vardır?,Hz.Muhammed
TQuAD Dataset,Evliya Çelebi'nin seyahati kaç yaşına kadar sürmüştür?,70
TQuAD Dataset,Evliya Çelebi ilk gezisini nereye yapmıştır?,İstanbul ve çevresine
TQuAD Dataset,Evliya Çelebi ilk gezisinde nereye gitmiştir?,İstanbul ve çevresine
TQuAD Dataset,"Evliya Çelebi, ilk gezisinden sonra nereye gitmiştir?",İstanbul dışına
TQuAD Dataset,"Evliya Çelebi, hangi yılda Bursa'ya gitmek için yola çıkmıştır?",1640
TQuAD Dataset,Evliya Çelebi 'nin Bursa seyahati kaç gün sürmüştür?,35 gün
TQuAD Dataset,Evliya Çelebi ikinci seyahatini hangi tarihte yapmıştır?,Temmuz 1640
TQuAD Dataset,Evliya Çelebi'nin ikinci seyahati hangi ildedir?,İzmit
TQuAD Dataset,Evliya Çelebi'nin seyahatleri hangi tarihte başlamıştır?,1630
TQuAD Dataset,Evliya Çelebi'nin seyahatleri hangi tarihte bitmiştir?,1681
TQuAD Dataset,Evliya Çelebi'nin seyahatleri hangi imparatorluk sınırlarındadır?,Osmanlı İmparatorluğu
TQuAD Dataset,Evliya Çelebi'nin Seyahatnâmesi eserinde hangi etimoloji çokça yer alır?,Halk etimolojisi
TQuAD Dataset,Evliya Çelebi'nin Seyahatnâmesi kaç cilttir?,10
TQuAD Dataset,Evliya Çelebi'nin Seyahatnâmesi adlı eseri hangi yönden önemlidir?,Türk Kültür tarihi ve gezi edebiyatı
TQuAD Dataset,"Evliya Çelebi, İstanbul ve çevresine seyahatini hangi tarihte yapmıştır?",1630
TQuAD Dataset,"Evliya Çelebi, Anadolu, Kafkaslar, Girit ve Azerbaycan'a seyahatini hangi tarihte yapmıştır?",1640
TQuAD Dataset,"Evliya Çelebi, Suriye, Filistin, Ermenistan ve Rumeli'ye seyahatini hangi tarihte yapmıştır?",1640
TQuAD Dataset,"Evliya Çelebi, Doğu Anadolu, Irak, ve İran'a seyahatini hangi tarihte yapmıştır?",1655
TQuAD Dataset,"Evliya Çelebi, Avusturya, Kırım, ve ikinci kez Kafkaslar'a seyahatini hangi tarihte yapmıştır?",1664
TQuAD Dataset,"Evliya Çelebi, Yunanistan ve ikinci kez Kırım ve ikinci kez Rumeli'ye hangi yıllar arasında gitmiştir?",1667 -1670
TQuAD Dataset,"Evliya Çelebi,  Hicaz, Mekke ve Medine'ye seyahatini hangi tarihte yapmıştır?",1671
TQuAD Dataset,"Evliya Çelebi , Mısır ve Sudan seyahatini hangi tarihte yapmıştır?",1672
TQuAD Dataset,"Evliya Çelebi, Rusya ve Balkanlar'a seyahatini hangi tarihte yapmıştır?",1656
TQuAD Dataset,"Evliya Çelebi,  Hicaz, Mekke ve Medine'ye ne için gitmiştir?",Hac
TQuAD Dataset,Gıyaseddin Cemşid'ın doğum yılı nedir?,1380
TQuAD Dataset,Gıyaseddin Cemşid ölüm yılı nedir?,1429
TQuAD Dataset,Gıyaseddin Cemşid nerede vefat etmiştir?,Semerkand
TQuAD Dataset,Gıyaseddin Cemşid'i Semerkand'a kim davet etmiştir?,Uluğ Bey
TQuAD Dataset,"Gıyaseddin Cemşid , Uluğ Bey'in davetiyle nereye gitmiştir?",Semerkand
TQuAD Dataset,Gıyaseddin Cemşid'in en önemli eseri nedir?,Matematiğin Anahtarı
TQuAD Dataset,"Gıyaseddin Cemşid Matematiğin Anahtarı kitabında verdiği bilgiler, hangi ünlü Osmanlı matematikçisi tarafından kullanılmıştır?",Takiyüddin
TQuAD Dataset,Gıyaseddin Cemşid'den daha önceki en iyi pi sayısını hesaplayan kişi kimdir?,Zu Chongzhi
TQuAD Dataset,"Gıyaseddin Cemşid, pi sayısının hesaplamada kimin önerdiği yöntemi kullanmıştır?",Arşimed
TQuAD Dataset,"Gıyaseddin Cemşid, pi sayısı hesaplama rekoru kaç yıl sürmüştür?",180 yıl
TQuAD Dataset,Gıyaseddin Cemşid'ın pi sayısı hesaplama rekoru kim tarafından kırılmıştır?,Adriaan van Roomen
TQuAD Dataset,Gıyaseddin Cemşid'ın pi sayısı hesaplama rekoru virgülden sonra kaç basamak ile kırılmıştır?,15
TQuAD Dataset,Gıyaseddin Cemşid'ın pi sayısı hesaplama rekoru kaç yıl sonra kırılmıştır?,180
TQuAD Dataset,Hüseyin Namık  Orkun'un  eser verdiği konular nelerdir?,"Türklük, Türkçülük ve Türk dünyası"
TQuAD Dataset,"Hüseyin Namık Orkun, Budapeşte Üniversitesi Felsefe Fakültesi’nde kimin öğrencisi olmuştur?",Gyula Németh
TQuAD Dataset,Hüseyin Namık  Orkun'un doğum yılı nedir?,1902
TQuAD Dataset,Hüseyin Namık  Orkun nerede doğmuştur?,İstanbul'da
TQuAD Dataset,Hüseyin Namık  Orkun hangi üniversitede Tarih Bölümü'nü bitirmiştir?,İstanbul Üniversitesi
TQuAD Dataset,Hüseyin Namık  Orkun İstanbul Üniversitesi'nde hangi bölümü bitirmiştir?,Tarih Bölümü
TQuAD Dataset,Hüseyin Namık  Orkun Türkoloji öğrenimini nerede almıştır?,Budapeşte Üniversitesi
TQuAD Dataset,"Hüseyin Namık  Orkun, Budapeşte Üniversitesi'nde hangi fakültede öğrenim görmüştür?",Felsefe Fakültesi
TQuAD Dataset,Hüseyin Namık  Orkun nerede vefat etmiştir?,Ankara
TQuAD Dataset,Hüseyin Namık  Orkun yargılandığı tarih nedir?,1944
TQuAD Dataset,Hüseyin Namık  Orkun hangi yılda vefat etmiştir?,1956
TQuAD Dataset,Hüseyin Namık  Orkun ne zaman sağlık sorunları yaşamaya başlamıştır?,Hapishaneden çıktıktan sonra
TQuAD Dataset,Hüseyin Namık  Orkun'un verdiği derslerin ismi nedir?,Türk Tarihi ve İnkılap dersleri
TQuAD Dataset,"Hüseyin Namık  Orkun,  Peçenekler adlı eserini hangi tarihte yayınlamıştır?",1933
TQuAD Dataset,"Hüseyin Namık  Orkun, Türk Efsaneleri  ismindeki eserini hangi tarihte yayınlamıştır?",1943
TQuAD Dataset,"Hüseyin Namık  Orkun, Yeryüzünde Türkler adlı eserini hangi tarihte yayınlamıştır?",1944
TQuAD Dataset,"Hüseyin Namık  Orkun, Eski Türk Yazıtları adlı eserini hangi tarihler arasında yayınlamıştır?",1936-1941
TQuAD Dataset,"Hüseyin Namık  Orkun, Türk Sözünün Aslı adlı eserini hangi tarihte yayınlamıştır?",1940
TQuAD Dataset,"Hüseyin Namık  Orkun, Türk Tarihinin Bizans Kaynakları adlı eserini hangi tarihte yayınlamıştır?",1938
TQuAD Dataset,"Hüseyin Namık  Orkun, Osmanlıların Aslına Dair adlı eserini hangi tarihte yayınlamıştır?",1939
TQuAD Dataset,"Hüseyin Namık  Orkun, Türk İstilası Devrinde Macaristan ve Avusturya'da Casuslar  adlı eserini hangi tarihte yayınlamıştır?",1939
TQuAD Dataset,"Hüseyin Namık  Orkun, Türk Tarihi (4 cilt) adlı eserini hangi tarihte yayınlamıştır?",1946
TQuAD Dataset,"Hüseyin Namık  Orkun, Eski Türklerde Evcil Hayvanların Tarihçesi, adlı eserini hangi tarihte yayınlamıştır?",1954
TQuAD Dataset,"Hüseyin Namık  Orkun, Oğuzlara Dair adlı eserini hangi tarihte yayınlamıştır?",1935
TQuAD Dataset,"Hüseyin Namık  Orkun, Türkçülüğün Tarihi adlı eserini hangi tarihte yayınlamıştır?",1944
TQuAD Dataset,Metin Gürses hangi tarihte doğmuştur?,2 Nisan 1945
TQuAD Dataset,Metin Gürses kimin denetimde Schild Geometrisi ve Genel Görelilik'te Sicimler isimli doktora çalışmasını tamamlamıştır?,Feza Gürsey
TQuAD Dataset,Metin Gürses nerden  lisans ve yüksek lisans almıştır?,Ortadoğu Teknik Üniversitesi Fizik Bölümü
TQuAD Dataset,"Metin Gürses, Ortadoğu Teknik Üniversitesi Fizik Bölümü'nden hangi yılda doktara derecesi almıştır?",1975
TQuAD Dataset,"Metin Gürses, doktora sonrasında hangi enstitüde araştırma yapmıştır?",Max Planck astro-fizik enstitüsü
TQuAD Dataset,"Metin Gürses, doktora sonrasında hangi üniversitede araştırma yapmıştır?",Köln Üniversitesi
TQuAD Dataset,Metin Gürses doktora derecesini nereden almıştır?,Ortadoğu Teknik Üniversitesi Fizik Bölümü
TQuAD Dataset,Metin Gürses hangi yılda Sedat Simavi Vakfı Fen Bilimleri Ödülünü kazanmıştır?,1986
TQuAD Dataset,Metin Gürses 1986 yılında hangi vakıftan öldül almıştır?,Sedat Simavi Vakfı
TQuAD Dataset,"Einstein Denkemleri, Metin Gürses'in bilime olan katkılarından dolayı ne olarak adlandırılmıştır?",GÜRSES simetrileri
TQuAD Dataset,"Metin Gürses, hangi yıllar arasında ise Alexander von Humboldt Vakfı  Bursiyeri olarak araştırmalarda bulunmuştur?",1979-1981 ve 1987 yıllarında
TQuAD Dataset,"Metin Gürses, hangi yılda TÜBİTAK Bilim Ödülü'nü kazanmıştır?",2008
TQuAD Dataset,Metin Gürses 2008 yılında hangi ödülü kazanmıştır?,TÜBİTAK Bilim Ödülü
TQuAD Dataset,Metin Gürses bursiyer olarak nerede araştırma yapmıştır?,Amerika Birleşik Devletleri'nde
TQuAD Dataset,Millî Gözetim Radarı hangi yılda yapılan testleri geçmiştir?,2015
TQuAD Dataset,Millî Gözetim Radarı hangi yılda başlatılan KUŞRAD (Kuş Radarı) Ar-Ge Projesi kapsamındadır?,2010
TQuAD Dataset,Millî Gözetim Radarı 2010 yılında başlatılan hangi proje kapsamındadır?,KUŞRAD (Kuş Radarı) Ar-Ge Projesi
TQuAD Dataset,Millî Gözetim Radarı ne prototipidir?,PSR
TQuAD Dataset,Millî Gözetim Radarı hangi kurumlar arasında 2010 yılında başlatılan proje kapsamındadır?,TÜBİTAK BİLGEM ile Devlet Hava Meydanları İşletmesi Genel Müdürlüğü
TQuAD Dataset,Çengelhan Rahmi M. Koç Müzesi hangi ilçede yer almaktadır?,Altındağ
TQuAD Dataset,Çengelhan Rahmi M. Koç Müzesi'nin bulunduğu Çengel Han adlı tarihi kervansarayın mevkisinin eski adı nedir?,At Pazarı
TQuAD Dataset,Çengelhan’ın inşa edildiği dönemde Osmnalı Padişahı kimdir?,Kanuni Sultan Süleyman
TQuAD Dataset,Çengelhan kim tarafından yaptırılmıştır?,Mihrimah Sultan'ın eşi Damat Rüstem Paşa
TQuAD Dataset,Çengelhan’ın yaptırıldığı yıl kaçtır?,1522
TQuAD Dataset,Çengelhan’ın  Rahmi M. Koç Müzecilik ve Kültür Vakfı tarafından kiralanıp sanayi müzesi olarak kullanılıma açıldığı yıl kaçtır?,2005
TQuAD Dataset,Çengelhan 1522'den bu yana müzelikten başka ne olarak kullanılmıştır?,tiftik deposu ve tabakhane
TQuAD Dataset,Farsça'da Gözlerin Işığı ne demektir? ,Nur al-ayun
TQuAD Dataset,1087-1088 senelerinde bitirdiği Oftalmoloji risalesi nedir?,Gözlerin Işığı
TQuAD Dataset,Mustafa Behçet Efendi ‘nin mesleği nedir?,Osmanlı saray  hekimi
TQuAD Dataset,Mustafa Behçet Efendi ‘nin açılmasında emeği geçtiği şeyin adı nedir?,Tıbbiye
TQuAD Dataset,Mustafa Behçet Efendi‘nin doğduğu yıl nedir?,1774
TQuAD Dataset,Mustafa Behçet Efendi öğrenimini tamamladıktan sonra 1791'de hangi eğitim kurumuna getirilmiştir?,Sinan Ağa Medresesi 
TQuAD Dataset,Mustafa Behçet Efendi ‘nin saray hekimliğinden  hekimbaşlığına getirildiği sene kaçtır?,1803
TQuAD Dataset,Mustafa Behçet Efendi ‘nin hekimbaşı olduktan sonra hayatı boyunca yaşadığı yalı ne adla anılır?,Hekimbaşı Yalısı
TQuAD Dataset,Mustafa Behçet Efendi ‘nin 1821’de  kardeşi  Abdülhak Molla ile birlikte zorunlu olarak göreve atandığı yer neresidir?,Keşan
TQuAD Dataset,"Mustafa Behçet Efendi , tıp biliminin medresede değil, okullarda modern yöntemlerle öğretilmesi gerektiği görüşünde olduğu için bu konuda çeşitli girişimler sonucu hangi okulun kurulmasında katkısı olmuştur?",Tıphane-i Amire ve Cerrahhane-i Amire
TQuAD Dataset,Osmanlı İmparatorluğu’nun ilk cerrahhanesi ne zaman açılmıştır?,14 Mart 1827
TQuAD Dataset,Tıphane-i Amire ve Cerrahhane-i Amire adıyla kurulan okulun açıldığı tarih günümüzde ne olarak kutlanır?,Tıp Bayramı
TQuAD Dataset,Mustafa Behçet Efendi ‘nin 1831 yılında basılı ilk Türkçe tıp kitabı olarak hangi eserini yayımlamıştır?,Kolera Risalesi
TQuAD Dataset,1831 yılında İstanbul’da görülen salgının adı nedir?,Kolera
TQuAD Dataset,Kolera Risalesi adlı kitapçık başka hangi dile çevrilmiştir?,Almanca
TQuAD Dataset,Mustafa Behçet Efendi hangi eseri bitiremeden ölmüştür?,Bin Sır
TQuAD Dataset,Mustafa Behçet Efendi öldüğünde 1000 sır adlı kitabında kaç sır hazırlayabilmiştir?,850
TQuAD Dataset,Mustafa Behçet Efendi ‘nin 1000 sır adlı eserini bitiren kişi kimdir?,Hayrullah Efendi
TQuAD Dataset,Mustafa Behçet Efendi nereye gömülmüştür?,Üsküdar’daki Nasuhi Dergahı
TQuAD Dataset,Niyazi Serdar Sarıçiftçi’nin mezun olduğu lise nedir?,Avusturya Lisesi
TQuAD Dataset,Niyazi Serdar Sarıçiftçi liseyi bitirmesi akabinde hangi eğitim kurumuna başlamıştır?,Viyana Üniversitesi
TQuAD Dataset,Niyazi Serdar Sarıçiftçi doktor unvanı ile hangi eğitim kurumunda çalışmaya başlamıştır?,Stuttgart Üniversitesi
TQuAD Dataset,Niyazi Serdar Sarıçiftçi doktor unvanı ile Stuttgart Üniversiyesinin hangi kısmında araştırmalar yapmıştır?,2. Fizik Enstitüsü
TQuAD Dataset,Niyazi Serdar Sarıçiftçi akademik öğretim lisansını aldıktan sonra ABD’de hangi eğitim kurumunda çalışmıştır?,Kaliforniya Üniversitesi
TQuAD Dataset,Niyazi Serdar Sarıçiftçi Kaliforniya Üniversitesi’nin hangi kurumunda incelemelerde bulunmuştur?,Institute for Polymers & Organic Solids
TQuAD Dataset,Niyazi Serdar Sarıçiftçi’nin Kaliforniya Üniversitesi’nde incelemelerini birlikte yürüttüğü kişi kimdir?,Alan J. Heeger
TQuAD Dataset,Niyazi Serdar Sarıçiftçi’nin Johannes Kepler Üniversitesi’nde fiziksel kimya bölümü başkanlığına getirildiği tarihin yılı ve ayı nedir?,1996 Nisan
TQuAD Dataset,Niyazi Serdar Sarıçiftçi’nin 2014’te üyesi olduğu muhtelif derneğin adı nedir?,Avusturya Bilimler Akademisi
TQuAD Dataset,Niyazi Serdar Sarıçiftçi’nin önemli görülmeye başlanan araştırmalarında neyin enerjisini kimyasal bir şekilde depolamak istenmektedir?,Güneş
TQuAD Dataset,Reşîdüddîn Fazlullah-ı Hemedânî’nin kökeni nedir?,Pers Yahudisi 
TQuAD Dataset,Reşîdüddîn Fazlullah-ı Hemedânî hekimlik öğrenimini tamamladıktan sonra kime hizmet eder?,Hülagû Han'nın oğlu Abaka Han'a
TQuAD Dataset,İlhanlılarda Mahmud Gazan’dan sonra kim hükümdar olmuştur?,Olcaytu
TQuAD Dataset,Olcaytu İlhanlılar’a ne zaman hükümdarlık etmeye başlamıştır?,1304
TQuAD Dataset,Cami’üt-Tevarih ansiklopediliği Zeki Velidi Togan tarafından hangi isimle yayımlanmıştır?,Oğuz Destanı
TQuAD Dataset,Oğuz Destanını kim yayımlamıştır?,Zeki Velidi Togan 
TQuAD Dataset,Cami’üt-Tevarih’teki destanın eski zamanlardaki kısımlarda neler sağlam bir dayanakla anlatılmıştır?,Orta Asya’nın Çin ile münasebetleri
